M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
300,150,170,para_blis,98320971,139850,6393,1411,0.035869963
300,150,200,blis,13675440,30372,15862,19655,0.004484271
300,150,200,pool_blis,115377069,2146134,2018179,203686,0.093422777
300,150,200,pthread_blis,108286996,218500,109065,62096,0.030708725
300,150,200,para_blis,104526066,148127,5851,1231,0.038219664
300,150,220,blis,14768207,32445,17767,21460,0.004736495
300,150,220,pool_blis,117308519,2280054,2134202,268829,0.098530830
300,150,220,pthread_blis,117028756,228033,112547,28811,0.032945130
300,150,220,para_blis,108556540,154118,5951,1415,0.040280086
300,150,256,blis,16301741,34376,18362,26268,0.005064904
300,150,256,pool_blis,136139167,2225580,2104147,272931,0.098328198
300,150,256,pthread_blis,129297028,242388,126711,99616,0.036041113
300,150,256,para_blis,115993238,164404,5932,1100,0.042387637
300,150,275,blis,17377401,35213,18483,24928,0.005389796
300,150,275,pool_blis,144406854,2499809,2334711,292492,0.108543767
300,150,275,pthread_blis,137902129,251514,131217,80162,0.038011774
300,150,275,para_blis,119988587,169629,5889,1212,0.043573053
300,150,300,blis,18520004,36435,18408,15039,0.005710705
300,150,300,pool_blis,141115585,2521690,2361527,298996,0.110028666
300,150,300,pthread_blis,147043096,260649,137265,75023,0.040252493
300,150,300,para_blis,125315001,176956,5981,1217,0.045288212
300,150,350,blis,20790957,39310,21130,30273,0.006292394
300,150,350,pool_blis,164309350,2901289,2741160,522204,0.136738271
300,150,350,pthread_blis,165210921,281728,161577,93296,0.046329830
300,150,350,para_blis,137226541,191802,6062,1362,0.050076651
300,150,400,blis,23054942,42154,23071,36696,0.006832398
300,150,400,pool_blis,182216975,3000472,2829713,461424,0.131269920
300,150,400,pthread_blis,183322801,298700,171356,133105,0.049335184
300,150,400,para_blis,146114275,205831,6008,1273,0.052317686
300,170,32,blis,6529127,23810,10430,<not,0.002830945
300,170,32,pool_blis,56699579,1561583,1464432,40168,0.066825931
300,170,32,pthread_blis,51091216,163503,64339,16862,0.018128325
300,170,32,para_blis,78481260,112817,5040,1160,0.028515395
300,170,64,blis,8218626,25494,11679,<not,0.003136410
300,170,64,pool_blis,75301061,1698319,1593774,74103,0.073240677
300,170,64,pthread_blis,64636443,177610,73835,14209,0.020503805
300,170,64,para_blis,85993059,123340,5998,456,0.031302211
300,170,100,blis,10298340,27931,13478,<not,0.003654210
300,170,100,pool_blis,92081071,1844710,1717404,84183,0.079438683
300,170,100,pthread_blis,81269681,195837,84603,22302,0.024627962
300,170,100,para_blis,94617854,135211,6140,530,0.034444713
300,170,128,blis,11607145,29318,14525,11430,0.004112898
300,170,128,pool_blis,104595065,2077836,1947436,154146,0.090235514
300,170,128,pthread_blis,91740433,203901,92909,45177,0.027177460
300,170,128,para_blis,101070169,143781,5874,3985,0.037151583
300,170,150,blis,12861838,30638,15839,9700,0.004280399
300,170,150,pool_blis,99680791,2101921,1975305,156637,0.091450763
300,170,150,pthread_blis,101777840,217485,99269,40194,0.029243585
300,170,150,para_blis,106532538,151242,5963,1322,0.038477221
300,170,170,blis,14072039,31970,15770,18994,0.004707976
300,170,170,pool_blis,120064782,2285532,2101931,224151,0.097703861
300,170,170,pthread_blis,111459378,226225,107237,78059,0.031714472
300,170,170,para_blis,111136559,157713,6052,1129,0.040353124
300,170,200,blis,15419195,33751,16976,25451,0.004944700
300,170,200,pool_blis,123349821,2304750,2165307,237065,0.101311626
300,170,200,pthread_blis,122236641,235721,115181,56615,0.034851235
300,170,200,para_blis,118232579,167613,5915,1246,0.043250587
300,170,220,blis,16651679,35226,18403,25344,0.005228109
300,170,220,pool_blis,140260337,2614542,2474743,317989,0.113887655
300,170,220,pthread_blis,132096760,249428,121263,104260,0.037008008
300,170,220,para_blis,123143020,173921,5995,1339,0.044371317
300,170,256,blis,18384078,36780,19304,19900,0.005616297
300,170,256,pool_blis,153892630,2634809,2465644,287308,0.114876643
300,170,256,pthread_blis,145955944,260269,130786,86913,0.040317141
300,170,256,para_blis,132689060,185739,5913,1284,0.048002638
300,170,275,blis,19597449,38016,18789,13486,0.005961984
300,170,275,pool_blis,166201564,2705369,2556767,331953,0.118598982
300,170,275,pthread_blis,155662756,271485,142986,117821,0.042555157
300,170,275,para_blis,137659973,191662,6013,1220,0.049686686
300,170,300,blis,20887268,39176,19638,13326,0.006139264
300,170,300,pool_blis,182570379,2978296,2775795,458804,0.130307024
300,170,300,pthread_blis,165981428,281876,146171,115725,0.044991655
300,170,300,para_blis,141753757,200269,6120,1122,0.051111751
300,170,350,blis,23450809,43200,22208,36444,0.007013973
300,170,350,pool_blis,208578638,3245768,3066438,520019,0.141802805
300,170,350,pthread_blis,186489517,302963,164742,102578,0.056138285
300,170,350,para_blis,153710150,214601,5611,1595,0.064369063
300,170,400,blis,26008119,45492,24378,39154,0.007412402
300,170,400,pool_blis,231548573,3226741,3018788,387447,0.142853961
300,170,400,pthread_blis,206948388,322491,178464,160088,0.055192742
300,170,400,para_blis,165414070,232650,5496,1390,0.060688909
300,200,32,blis,7620766,25930,11405,<not,0.003250189
300,200,32,pool_blis,68072501,1927082,1794123,115117,0.082435999
300,200,32,pthread_blis,59823434,180113,68726,26196,0.020631213
300,200,32,para_blis,92325904,132024,5907,482,0.034100359
300,200,64,blis,9600490,27471,12339,<not,0.003713988
300,200,64,pool_blis,87247016,1968691,1823574,79661,0.084270085
300,200,64,pthread_blis,75691598,193702,80279,30849,0.024150459
300,200,64,para_blis,101261021,144088,5957,1250,0.036584005
300,200,100,blis,12035013,30044,14681,17140,0.004365104
300,200,100,pool_blis,101107482,2278315,2180787,220883,0.100265359
300,200,100,pthread_blis,95163396,210028,92042,35906,0.028480284
300,200,100,para_blis,111451264,157559,6034,849,0.040736903
300,200,128,blis,13569580,30805,15596,7631,0.004556030
300,200,128,pool_blis,118446412,2414281,2290778,218995,0.106350660
300,200,128,pthread_blis,107439989,219024,103940,46925,0.031183283
300,200,128,para_blis,118954202,168676,5999,4476,0.042742417
300,200,150,blis,15037296,32555,16532,23936,0.004903200
300,200,150,pool_blis,127908895,2543634,2386958,231805,0.110324890
300,200,150,pthread_blis,119181888,230107,109241,71236,0.034187174
300,200,150,para_blis,125421448,177240,6112,946,0.045413546
300,200,170,blis,16455606,33365,16337,11235,0.005138331
300,200,170,pool_blis,139007302,2548907,2396308,230227,0.111314397
300,200,170,pthread_blis,130528212,238357,118450,66006,0.036565727
300,200,170,para_blis,132537476,185193,6058,1080,0.047986323
300,200,200,blis,18034783,34942,17386,13982,0.005581241
300,200,200,pool_blis,156324936,2895162,2759503,315786,0.126910723
300,200,200,pthread_blis,143161204,247711,120606,83364,0.039993806
300,200,200,para_blis,140412966,196132,5945,1369,0.050312116
300,200,220,blis,19476955,37224,18975,29011,0.005883669
300,200,220,pool_blis,169541080,2993074,2833339,334370,0.128415623
300,200,220,pthread_blis,154698721,257007,136479,72085,0.042190487
300,200,220,para_blis,144603089,203704,5993,1208,0.051855775
300,200,256,blis,21507625,37996,19385,16935,0.006295432
300,200,256,pool_blis,165373855,3185525,3025558,333848,0.138871971
300,200,256,pthread_blis,170944324,271024,141984,89799,0.046635351
300,200,256,para_blis,154501348,220031,5966,1263,0.056770844
300,200,275,blis,22927526,40022,22043,33100,0.006821176
300,200,275,pool_blis,198002417,3136050,2995526,380135,0.138278411
300,200,275,pthread_blis,182303688,278653,148865,92983,0.048848032
300,200,275,para_blis,159921356,227328,6132,1486,0.058112669
300,200,300,blis,24438252,40721,21016,21050,0.006983214
300,200,300,pool_blis,221485962,3345278,3205607,424728,0.148042421
300,200,300,pthread_blis,194388916,291130,157118,107347,0.051586014
300,200,300,para_blis,166770887,235718,5980,1314,0.060462647
300,200,350,blis,27440535,44306,24009,32085,0.009862140
300,200,350,pool_blis,246202752,3640564,3469673,528812,0.169620584
300,200,350,pthread_blis,218407404,311763,178068,186890,0.058141613
300,200,350,para_blis,180676545,254589,6514,341,0.066285501
300,200,400,blis,30437907,46762,27039,43997,0.008684188
300,200,400,pool_blis,249070432,4114842,3920162,832861,0.181318497
300,200,400,pthread_blis,242386692,328675,191676,208558,0.062994220
300,200,400,para_blis,192932655,273815,6653,1557,0.071773093
300,220,32,blis,8348142,27375,11654,<not,0.003656969
300,220,32,pool_blis,73509676,2103185,1965951,139186,0.090608257
300,220,32,pthread_blis,65645259,194526,75265,42508,0.022491948
300,220,32,para_blis,101597901,144667,5849,1214,0.037605864
300,220,64,blis,10521750,29495,13009,0,0.003923934
300,220,64,pool_blis,94334921,2182755,2032692,129310,0.096414260
300,220,64,pthread_blis,83061784,207324,85853,51090,0.032025549
300,220,64,para_blis,112798038,158462,5858,1141,0.048614475
300,220,100,blis,13192836,31953,15345,23059,0.004523790
300,220,100,pool_blis,109577993,2486562,2338443,212597,0.107769003
300,220,100,pthread_blis,104425873,226090,103054,34160,0.030940467
300,220,100,para_blis,122652545,173357,5978,1114,0.044578318
300,220,128,blis,14877857,33339,16909,24034,0.005031238
300,220,128,pool_blis,127574167,2662435,2507532,250368,0.115920871
300,220,128,pthread_blis,117906372,234847,107569,66203,0.034281397
300,220,128,para_blis,132430338,184897,6020,1018,0.048347751
300,220,150,blis,16487683,34813,16922,10582,0.005153664
300,220,150,pool_blis,134040926,2814143,2664054,279501,0.122618065
300,220,150,pthread_blis,130784604,247034,122291,57591,0.037415011
300,220,150,para_blis,137775899,194050,6002,980,0.049793131
300,220,170,blis,18044694,36190,18122,29543,0.005778761
300,220,170,pool_blis,136312559,2982481,2783965,328734,0.129034552
300,220,170,pthread_blis,143240737,254393,128870,96418,0.040091844
300,220,170,para_blis,143401108,202739,5974,933,0.052382037
300,220,200,blis,19778466,37653,19788,30341,0.006178838
300,220,200,pool_blis,172477994,3226185,3063753,479157,0.140598057
300,220,200,pthread_blis,157110830,265141,137986,106437,0.043765701
300,220,200,para_blis,152789073,215236,5968,1203,0.055198112
300,220,220,blis,21360471,38908,19415,14836,0.006461691
300,220,220,pool_blis,176021895,3258113,3086106,360254,0.141646804
300,220,220,pthread_blis,169766708,277736,139181,107341,0.045731382
300,220,220,para_blis,160259550,223809,5927,1121,0.055745227
300,220,256,blis,23590022,40533,21062,18002,0.006415913
300,220,256,pool_blis,207025376,3333555,3144637,332890,0.146575355
300,220,256,pthread_blis,187603249,288354,155023,99578,0.050647062
300,220,256,para_blis,169973245,239324,5723,976,0.060914890
300,220,275,blis,25147649,42241,21482,18951,0.007243308
300,220,275,pool_blis,225674511,3668707,3500335,603944,0.160885989
300,220,275,pthread_blis,200064292,299256,161183,81899,0.053275469
300,220,275,para_blis,175756093,246833,6429,506,0.064550397
300,220,300,blis,26805544,44838,24129,35328,0.008017462
300,220,300,pool_blis,222071548,3856746,3689745,587148,0.168745060
300,220,300,pthread_blis,213327233,310657,170440,154154,0.056842345
300,220,300,para_blis,183346189,258351,6422,1511,0.066377761
300,220,350,blis,30100363,47150,24310,26166,0.008424279
300,220,350,pool_blis,242211300,4145802,3930959,735838,0.181505961
300,220,350,pthread_blis,239685926,333157,192250,208158,0.062834163
300,220,350,para_blis,198833703,279414,6614,1015,0.071301387
300,220,400,blis,33391142,50219,27226,31926,0.009336044
300,220,400,pool_blis,255592448,4535767,4381955,858193,0.198037979
300,220,400,pthread_blis,266012245,352327,209335,218885,0.069065483
300,220,400,para_blis,214152880,299723,6546,1093,0.076793054
300,256,32,blis,9742140,31260,12377,<not,0.003812525
300,256,32,pool_blis,85583765,2458393,2273170,100985,0.102353484
300,256,32,pthread_blis,76800098,224229,80843,39491,0.025321337
300,256,32,para_blis,118280497,167144,5792,1353,0.043115845
300,256,64,blis,12323586,34046,15068,26864,0.004552920
300,256,64,pool_blis,106038532,2692007,2510414,202403,0.114202878
300,256,64,pthread_blis,97472204,242438,92515,62503,0.030457871
300,256,64,para_blis,131339894,183073,5911,1302,0.047092409
300,256,100,blis,15501917,37389,16612,27606,0.005181961
300,256,100,pool_blis,131976371,2719272,2543376,205358,0.117789773
300,256,100,pthread_blis,122898320,268433,109360,84136,0.035683203
300,256,100,para_blis,144236179,200993,6074,1474,0.051833200
300,256,128,blis,17494225,39232,17541,31410,0.005623890
300,256,128,pool_blis,147210588,2919074,2734963,457359,0.134144161
300,256,128,pthread_blis,138837004,281989,124764,51908,0.040014269
300,256,128,para_blis,152037115,216760,6302,4270,0.055157149
300,256,150,blis,19416063,41537,19455,29228,0.006550674
300,256,150,pool_blis,157726098,3283049,3041134,388155,0.141079040
300,256,150,pthread_blis,147477835,297671,132315,65304,0.043302810
300,256,150,para_blis,159993767,227566,5962,1291,0.058025298
300,256,170,blis,21258202,42499,19033,19718,0.006384543
300,256,170,pool_blis,192097361,3363620,3156530,295017,0.146413373
300,256,170,pthread_blis,168948972,309386,139212,125287,0.046988112
300,256,170,para_blis,167185643,235084,5525,1262,0.060787890
300,256,200,blis,23311165,45074,21315,33100,0.007079510
300,256,200,pool_blis,198835350,3124914,2950153,350714,0.137318108
300,256,200,pthread_blis,185372300,324109,160376,130523,0.051166936
300,256,200,para_blis,178213359,249886,6468,680,0.065272920
300,256,220,blis,25196728,47102,22575,38279,0.007360809
300,256,220,pool_blis,222271052,3484230,3295636,468122,0.173783075
300,256,220,pthread_blis,200457180,339869,168604,150581,0.054592089
300,256,220,para_blis,184961363,259885,6652,1355,0.066583985
300,256,256,blis,27835418,49592,23901,25483,0.007837608
300,256,256,pool_blis,212671766,3954725,3769128,648613,0.174636488
300,256,256,pthread_blis,221566429,362680,193430,180846,0.060053237
300,256,256,para_blis,197907465,277409,6580,1588,0.070363843
300,256,275,blis,29690736,51173,25242,26976,0.008347982
300,256,275,pool_blis,236381473,4283807,4096588,794296,0.189325901
300,256,275,pthread_blis,236408988,375367,189229,239186,0.062617273
300,256,275,para_blis,204582695,286898,6434,1339,0.073754958
300,256,300,blis,31660025,54277,27259,43972,0.008949875
300,256,300,pool_blis,283219052,4341922,4107867,678862,0.207556487
300,256,300,pthread_blis,252163081,392459,205594,275818,0.066350576
300,256,300,para_blis,213412961,299070,6604,1532,0.077451890
300,256,350,blis,35574199,57595,28766,32867,0.009747713
300,256,350,pool_blis,313893926,4892978,4608919,1048530,0.214672979
300,256,350,pthread_blis,283476656,424195,241606,318596,0.075167913
300,256,350,para_blis,231888281,323730,6588,1543,0.083231393
300,256,400,blis,39469225,61327,33305,44514,0.010749553
300,256,400,pool_blis,338384231,5186749,4923583,1089349,0.230962607
300,256,400,pthread_blis,314637088,457075,249962,347428,0.083163188
300,256,400,para_blis,249093154,350728,6568,1479,0.089860585
300,275,32,blis,10433184,33881,14818,26654,0.004211343
300,275,32,pool_blis,91212093,2604644,2431092,202374,0.123651220
300,275,32,pthread_blis,82332396,242549,86937,53040,0.027505037
300,275,32,para_blis,128441035,179457,6153,1333,0.046160828
300,275,64,blis,13198853,36347,15639,24635,0.004752106
300,275,64,pool_blis,115434917,2856836,2683552,212346,0.122455416
300,275,64,pthread_blis,104473785,262444,103031,42933,0.032738276
300,275,64,para_blis,140500982,196960,6285,1303,0.050079096
300,275,100,blis,16601817,40237,17589,29570,0.005390518
300,275,100,pool_blis,147883395,3163395,2967492,240500,0.136287990
300,275,100,pthread_blis,131697657,290469,121437,67307,0.038316591
300,275,100,para_blis,152918417,218001,5987,1440,0.055689096
300,275,128,blis,18737137,41911,18986,13493,0.005984559
300,275,128,pool_blis,160621318,3375991,3164563,302154,0.145150049
300,275,128,pthread_blis,148780057,303163,139277,100180,0.043042771
300,275,128,para_blis,163477174,233151,6113,1225,0.058686283
300,275,150,blis,20793906,44691,21191,32802,0.006464451
300,275,150,pool_blis,189004509,3528631,3319558,355058,0.152981620
300,275,150,pthread_blis,165234452,322887,145346,105928,0.046818222
300,275,150,para_blis,171975457,241929,6548,4596,0.062657551
300,275,170,blis,22767865,46112,21999,31392,0.006801064
300,275,170,pool_blis,184015498,3623232,3407044,402557,0.157887745
300,275,170,pthread_blis,181025904,334331,149078,163216,0.050163244
300,275,170,para_blis,179754258,252413,6449,666,0.064022004
300,275,200,blis,24967665,48553,23619,38478,0.007371642
300,275,200,pool_blis,204972083,3959676,3753693,633385,0.173048088
300,275,200,pthread_blis,198624505,349418,161725,137747,0.054482329
300,275,200,para_blis,190791396,268474,6576,785,0.067960790
300,275,220,blis,26986030,50248,24784,21321,0.007644847
300,275,220,pool_blis,232829110,4108371,3881563,601310,0.178788479
300,275,220,pthread_blis,214771760,368977,176203,148238,0.057595980
300,275,220,para_blis,199002720,278802,6560,1508,0.072454653
300,275,256,blis,29813661,54416,27871,51523,0.008707225
300,275,256,pool_blis,238004404,4529716,4269595,845612,0.197212102
300,275,256,pthread_blis,237392428,387020,197333,204521,0.064062801
300,275,256,para_blis,211767848,296094,6708,842,0.067734140
300,275,275,blis,31799782,54791,27705,31350,0.008803929
300,275,275,pool_blis,245313997,4644437,4389226,982145,0.201655855
300,275,275,pthread_blis,253281561,403071,204770,227686,0.067630195
300,275,275,para_blis,221931681,307801,6682,3287,0.078707362
300,275,300,blis,33908951,57691,28208,34666,0.009431082
300,275,300,pool_blis,284465167,4708510,4459099,688798,0.205848197
300,275,300,pthread_blis,270154489,420310,210283,230308,0.071169645
300,275,300,para_blis,231442605,321292,6658,1517,0.082165996
300,275,350,blis,38101020,62336,32809,45295,0.010549460
300,275,350,pool_blis,307485735,5203098,4958098,1049299,0.228032735
300,275,350,pthread_blis,303691284,456475,235020,333357,0.079376977
300,275,350,para_blis,248672953,347118,6344,1497,0.075966418
300,275,400,blis,42274779,67025,34881,55672,0.011242502
300,275,400,pool_blis,363454515,5494448,5219943,1125561,0.242559962
300,275,400,pthread_blis,337081360,486954,260553,425124,0.087242142
300,275,400,para_blis,268831101,374245,6863,1466,0.110810263
300,300,32,blis,11342423,37096,14606,28783,0.004597661
300,300,32,pool_blis,100379352,2856329,2679526,165057,0.122233488
300,300,32,pthread_blis,89608751,269759,94850,67996,0.029935553
300,300,32,para_blis,138230848,195524,5909,1233,0.050157781
300,300,64,blis,14350411,39785,16169,13613,0.005190276
300,300,64,pool_blis,130972080,3061025,2843469,171362,0.130784490
300,300,64,pthread_blis,113686432,291639,107820,90967,0.035329644
300,300,64,para_blis,151625486,213822,5852,1375,0.054962184
300,300,100,blis,18049047,44068,19232,29106,0.005908632
300,300,100,pool_blis,150057669,3414753,3193294,293837,0.146392409
300,300,100,pthread_blis,143275740,319870,129706,97963,0.042027208
300,300,100,para_blis,166652239,234670,5336,1309,0.060710797
300,300,128,blis,20372475,46224,21114,31724,0.006613322
300,300,128,pool_blis,184650660,3470709,3241282,289338,0.150185175
300,300,128,pthread_blis,161863004,336483,141134,115792,0.046597331
300,300,128,para_blis,178314557,250990,6441,667,0.064986770
300,300,150,blis,22606794,48425,21648,17254,0.006699027
300,300,150,pool_blis,186873535,3921983,3690102,510325,0.170502182
300,300,150,pthread_blis,179737849,357919,152218,132327,0.050499376
300,300,150,para_blis,187427992,263641,6572,1398,0.066974265
300,300,170,blis,24754179,50471,22874,31387,0.007563403
300,300,170,pool_blis,201050002,4110655,3876648,595698,0.179082276
300,300,170,pthread_blis,196916553,370323,165602,135741,0.054797960
300,300,170,para_blis,195873663,275394,6583,4305,0.070401251
300,300,200,blis,27147331,52281,23929,20716,0.007945294
300,300,200,pool_blis,237987393,3471893,3237944,538978,0.163180466
300,300,200,pthread_blis,216061609,386735,180837,124053,0.059053267
300,300,200,para_blis,208531131,292772,6812,5224,0.074449666
300,300,220,blis,29340404,55458,28021,40831,0.008546447
300,300,220,pool_blis,252693525,4613101,4337288,772537,0.199240671
300,300,220,pthread_blis,233606752,405284,185282,120012,0.062979015
300,300,220,para_blis,217056849,304382,6686,1510,0.078433082
300,300,256,blis,32416639,58473,29719,46039,0.009316915
300,300,256,pool_blis,294413447,4808975,4564856,813565,0.209737687
300,300,256,pthread_blis,258216092,427239,208548,221076,0.069112019
300,300,256,para_blis,231785628,324641,6591,1508,0.082710463
300,300,275,blis,34574899,61245,32017,48735,0.009827955
300,300,275,pool_blis,282007787,4920201,4628235,696116,0.214758053
300,300,275,pthread_blis,275482336,445625,226947,229450,0.072847100
300,300,275,para_blis,240800161,338430,6668,1623,0.087312198
300,300,300,blis,36868045,63008,32217,37150,0.010019308
300,300,300,pool_blis,305108289,4553679,4276365,712370,0.201885763
300,300,300,pthread_blis,228146318,464225,230448,236998,0.077496298
300,300,300,para_blis,1511939339,1830921,1908821,3387875,0.169791325
300,300,350,blis,41425799,69010,38635,54163,0.011469300
300,300,350,pool_blis,340767163,5616080,5307556,989669,0.246074374
300,300,350,pthread_blis,330289516,501976,259590,393521,0.086729638
300,300,350,para_blis,1761747670,1940506,2110474,3818077,0.205555880
300,300,400,blis,45966249,72573,39402,61043,0.012550658
300,300,400,pool_blis,381914598,5966203,5660704,1162433,0.263923939
300,300,400,pthread_blis,366613276,539923,288080,459247,0.095743476
300,300,400,para_blis,1970919170,2195849,2402880,4647184,0.212469315
300,350,32,blis,13161030,42901,16110,13373,0.004878348
300,350,32,pool_blis,116771520,3284470,3086000,184860,0.139807734
300,350,32,pthread_blis,104162483,317639,106512,67050,0.034478343
300,350,32,para_blis,161377171,229673,6089,1266,0.058112723
300,350,64,blis,16653567,46512,18030,15134,0.005571537
300,350,64,pool_blis,146381968,3632998,3391505,336553,0.169624065
300,350,64,pthread_blis,132111676,342285,128986,83514,0.040859182
300,350,64,para_blis,177229027,248608,6547,709,0.064244394
300,350,100,blis,20943615,51019,22265,25953,0.006693637
300,350,100,pool_blis,179904066,3707320,3430494,504859,0.168461742
300,350,100,pthread_blis,166431904,378417,152631,112782,0.048651530
300,350,100,para_blis,194540396,273216,6444,1355,0.071816112
300,350,128,blis,23643243,53642,23110,28605,0.007452921
300,350,128,pool_blis,186473282,3945340,3648154,326213,0.169754732
300,350,128,pthread_blis,188028909,393979,166501,115902,0.053684286
300,350,128,para_blis,208221716,293567,6595,1492,0.074528427
300,350,150,blis,26232660,56574,25809,30337,0.007898127
300,350,150,pool_blis,225531037,4582234,4286602,677769,0.197035471
300,350,150,pthread_blis,208744636,417632,178971,112473,0.069856006
300,350,150,para_blis,219171428,307811,6736,418,0.098551940
300,350,170,blis,28726839,58530,27713,33264,0.008454038
300,350,170,pool_blis,244492800,4780370,4498207,720777,0.206814777
300,350,170,pthread_blis,228697897,434810,193622,141365,0.062475105
300,350,170,para_blis,228268523,322282,6345,1595,0.081912791
300,350,200,blis,31506556,60940,29092,22656,0.009133450
300,350,200,pool_blis,285871859,5126489,4803347,631799,0.220254589
300,350,200,pthread_blis,250935785,453496,211231,134034,0.068050308
300,350,200,para_blis,243170595,344267,6613,1605,0.088700299
300,350,220,blis,34049148,64389,33243,43893,0.009570527
300,350,220,pool_blis,295623534,5175021,4869265,645861,0.222637939
300,350,220,pthread_blis,271276681,476088,230010,208906,0.072509969
300,350,220,para_blis,253120002,354673,5993,1518,0.090790683
300,350,256,blis,37622504,66958,32509,34255,0.010483107
300,350,256,pool_blis,328482543,5425634,5160396,763724,0.237552113
300,350,256,pthread_blis,321749850,477143,247403,233081,0.079432459
300,350,256,para_blis,270608853,378489,6937,820,0.097829990
300,350,275,blis,40125088,71312,36219,53535,0.011211112
300,350,275,pool_blis,349593108,5775037,5410419,893954,0.251042463
300,350,275,pthread_blis,319883836,526509,262280,307470,0.084120898
300,350,275,para_blis,277761899,392161,7042,1673,0.105448930
300,350,300,blis,42786249,73397,36334,42033,0.011570152
300,350,300,pool_blis,363269949,6205505,5911706,1149933,0.270570668
300,350,300,pthread_blis,341173244,548595,290459,363648,0.088996820
300,350,300,para_blis,293963539,407211,7053,1585,0.103010266
300,350,350,blis,48075352,79462,42540,58197,0.011912062
300,350,350,pool_blis,403791653,6670708,6324535,1203018,0.289116070
300,350,350,pthread_blis,383485984,595966,316345,427046,0.099218037
300,350,350,para_blis,1848001639,2108837,2209142,3965869,0.209046514
300,350,400,blis,53349228,84239,47815,65270,0.014278170
300,350,400,pool_blis,431813115,7193012,6693819,1398355,0.309182797
300,350,400,pthread_blis,408844459,633836,348705,496091,0.109513846
300,350,400,para_blis,2086101886,2333573,2456957,4541899,0.229048296
300,400,32,blis,14979562,46787,18202,28780,0.005406388
300,400,32,pool_blis,136143395,3634332,3375587,145594,0.155282653
300,400,32,pthread_blis,118718259,348777,121161,102179,0.038933706
300,400,32,para_blis,184638537,261004,6663,727,0.064972714
300,400,64,blis,18956692,50139,20112,25385,0.006272320
300,400,64,pool_blis,160353145,4234471,3965754,396538,0.181731108
300,400,64,pthread_blis,150536873,374402,140256,101052,0.046768832
300,400,64,para_blis,202461029,283784,6556,1763,0.072756618
300,400,100,blis,23838115,55207,23556,27948,0.007614792
300,400,100,pool_blis,218231957,4302445,4023010,330907,0.185259521
300,400,100,pthread_blis,189588060,409663,166772,116628,0.054722719
300,400,100,para_blis,224186654,311629,6631,1346,0.079345014
300,400,128,blis,26913963,57712,25809,31252,0.008298500
300,400,128,pool_blis,246073289,4890533,4569641,453076,0.210947916
300,400,128,pthread_blis,214194825,427172,188415,142237,0.060756593
300,400,128,para_blis,237970829,332862,6680,1425,0.085715520
300,400,150,blis,29858505,60632,29867,33580,0.008845540
300,400,150,pool_blis,268150042,5194110,4872898,506116,0.222759014
300,400,150,pthread_blis,237751385,451169,196573,107973,0.066259315
300,400,150,para_blis,249988286,351457,6836,1639,0.089246377
300,400,170,blis,32699516,62173,29196,24922,0.009375193
300,400,170,pool_blis,291666961,5294636,4981871,532958,0.229140445
300,400,170,pthread_blis,260479264,466005,216303,152208,0.071232052
300,400,170,para_blis,261247812,365760,6597,1826,0.092882494
300,400,200,blis,35865851,64804,32118,29972,0.010296754
300,400,200,pool_blis,306195592,5816857,5475015,909655,0.251176315
300,400,200,pthread_blis,285810012,489842,255287,227429,0.077520853
300,400,200,para_blis,277968372,388270,7086,800,0.099289907
300,400,220,blis,38757915,68752,35674,46787,0.010792795
300,400,220,pool_blis,321099284,5963680,5642544,749973,0.258405141
300,400,220,pthread_blis,308946665,510181,241505,247854,0.082001587
300,400,220,para_blis,290091477,406148,6887,1669,0.106146157
300,400,256,blis,42828443,73091,37695,53433,0.011853209
300,400,256,pool_blis,363419538,6376759,5994957,935172,0.274671732
300,400,256,pthread_blis,341510684,534546,266452,285015,0.090076178
300,400,256,para_blis,309341036,434445,7174,1696,0.120624013
300,400,275,blis,45675251,75134,39376,57156,0.012649103
300,400,275,pool_blis,395197356,6536141,6184791,892873,0.283929960
300,400,275,pthread_blis,364285376,560502,272754,326005,0.094839895
300,400,275,para_blis,322378500,445590,6943,1588,0.114461361
300,400,300,blis,48704516,77946,44264,61994,0.013383868
300,400,300,pool_blis,426519001,7078601,6723309,1296385,0.307595490
300,400,300,pthread_blis,387758850,579738,296911,343902,0.100345488
300,400,300,para_blis,333766778,468903,7338,1695,0.119135762
300,400,350,blis,52254321,84123,47449,69946,0.017643229
300,400,350,pool_blis,460265499,7462544,7108828,1471338,0.345693949
300,400,350,pthread_blis,413135479,631558,347560,482662,0.112109252
300,400,350,para_blis,361204476,503643,7561,2000,0.130783267
300,400,400,blis,61560490,90187,51690,85606,0.016140294
300,400,400,pool_blis,497971395,8159381,7788951,1800870,0.358803407
300,400,400,pthread_blis,402111245,668522,387326,570180,0.123929999
300,400,400,para_blis,2087183360,2601328,2505406,4727745,0.246214393
350,32,32,blis,1700194,8858,5970,<not,0.001254786
350,32,32,pool_blis,11988334,345838,322401,8187,0.015011397
350,32,32,pthread_blis,12477744,47906,26691,510,0.005259869
350,32,32,para_blis,17224219,27340,4951,584,0.006817879
350,32,64,blis,2105656,9777,6341,<not,0.001382473
350,32,64,pool_blis,14482980,360233,335859,10847,0.015894421
350,32,64,pthread_blis,15732686,54013,29831,551,0.006183615
350,32,64,para_blis,18647543,29403,5001,635,0.007326901
