M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
300,150,150,blis,11408212,28404,14015,11760,0.004052187
300,150,170,blis,12479665,29866,14922,18922,0.004163799
300,150,200,blis,13672172,30631,15987,8771,0.004475708
300,150,220,blis,14764892,32098,16981,22718,0.004734470
300,150,256,blis,16298474,33717,18886,12976,0.004991896
300,150,275,blis,17374114,35381,19010,12401,0.005501307
300,150,300,blis,18516718,36375,19032,12703,0.005573659
300,150,350,blis,20787698,39166,20552,19722,0.006148514
300,150,400,blis,23051664,42423,22889,36526,0.006785368
300,150,512,blis,28304191,48684,27769,45563,0.008010690
300,170,8,blis,5251540,22246,9533,<not,0.002539569
300,170,32,blis,6525860,23642,10447,<not,0.002843515
300,170,64,blis,8215320,25425,11548,<not,0.003201017
300,170,100,blis,10295033,28223,13175,<not,0.003675704
300,170,128,blis,11603877,29057,14323,6710,0.003929761
300,170,150,blis,12858522,30752,15614,8759,0.004250615
300,170,170,blis,14068753,31977,15554,8872,0.004505449
300,170,200,blis,15415881,33099,18103,12343,0.004926322
300,170,220,blis,16648420,35035,17958,13050,0.005081915
300,170,256,blis,18380818,36946,18796,25769,0.005744511
300,170,275,blis,19594171,38601,20477,31143,0.005993994
300,170,300,blis,20884009,39965,20472,30182,0.006239884
300,170,350,blis,23447494,42045,20673,20452,0.006716220
300,170,400,blis,26004899,44872,22333,23797,0.007550539
300,170,512,blis,31934695,53335,28495,50552,0.008973825
300,200,8,blis,6125495,24170,9903,<not,0.002926719
300,200,32,blis,7617459,25654,10716,<not,0.003101997
300,200,64,blis,9597212,27145,12051,<not,0.003521333
300,200,100,blis,12031718,29741,14184,8900,0.004144855
300,200,128,blis,13566341,30736,14829,10650,0.004496320
300,200,150,blis,15034028,32401,15946,11097,0.004858803
300,200,170,blis,16452339,33604,17057,22050,0.005220471
300,200,200,blis,18031468,35117,17031,12841,0.005658751
300,200,220,blis,19473688,36656,19075,29770,0.005961846
300,200,256,blis,21504366,38099,19017,18115,0.006280292
300,200,275,blis,22924286,40539,21401,35745,0.006727590
300,200,300,blis,24434926,40952,21123,19248,0.006940017
300,200,350,blis,27437248,43689,23718,25131,0.007801448
300,200,400,blis,30434667,46716,24973,29490,0.008505766
300,200,512,blis,37380455,54919,31878,48122,0.010413350
300,220,8,blis,6708095,25994,10712,<not,0.003044460
300,220,32,blis,8344864,27375,11955,<not,0.003441648
300,220,64,blis,10518444,29505,13484,<not,0.003919798
300,220,100,blis,13189529,31980,15238,16116,0.004628839
300,220,128,blis,14874609,32884,15662,10053,0.004854618
300,220,150,blis,16484377,34928,17301,12584,0.005202008
300,220,170,blis,18041387,36021,17666,13223,0.005674307
300,220,200,blis,19775160,37433,18628,13711,0.005999772
300,220,220,blis,21357165,39104,19262,18877,0.006341940
300,220,256,blis,23586754,40553,21335,22321,0.006943684
300,220,275,blis,25144363,42064,21679,19672,0.007294779
300,220,300,blis,26802209,43516,22754,21925,0.007623299
300,220,350,blis,30097068,48070,26038,39905,0.008606877
300,220,400,blis,33387855,50838,27869,45311,0.009308771
300,220,512,blis,41010912,58134,33316,46915,0.011477078
300,256,8,blis,7797180,29365,11197,<not,0.003376647
300,256,32,blis,9738825,31131,13056,15987,0.004531523
300,256,64,blis,12320346,33763,14745,26539,0.004462801
300,256,100,blis,15498563,37104,15924,12273,0.005051952
300,256,128,blis,17490946,39318,18833,29330,0.005577510
300,256,150,blis,19412776,41473,19769,30785,0.006017605
300,256,170,blis,21254942,42208,19824,13244,0.006575016
300,256,200,blis,23307831,45266,22173,34704,0.007108351
300,256,220,blis,25193460,47313,22659,36646,0.007385187
300,256,256,blis,27832131,49390,23464,27899,0.008004226
300,256,275,blis,29687441,52397,27011,44402,0.008445711
300,256,300,blis,31656738,53335,26967,29524,0.008830916
300,256,350,blis,35570885,58865,30407,49572,0.010002440
300,256,400,blis,39465966,62172,32040,50398,0.010866815
300,256,512,blis,48514488,74166,42680,70977,0.013099826
300,275,8,blis,8350654,31141,12009,<not,0.003539944
300,275,32,blis,10429905,33900,14379,12986,0.004079854
300,275,64,blis,13195546,36619,16041,26226,0.004723376
300,275,100,blis,16598503,39880,17482,15343,0.005385602
300,275,128,blis,18733830,42001,19412,16712,0.005817400
300,275,150,blis,20790599,43923,20635,15470,0.006279143
300,275,170,blis,22764558,45959,21308,17434,0.006712590
300,275,200,blis,24964378,48031,23234,17811,0.007379668
300,275,220,blis,26982743,50886,25036,36065,0.007736651
300,275,256,blis,29810374,53450,26806,26209,0.008536155
300,275,275,blis,31796543,55202,27779,31029,0.009019454
300,275,300,blis,33905597,56970,29469,32504,0.009423048
300,275,350,blis,38097742,63002,36986,60478,0.010589018
300,275,400,blis,42271472,67068,37025,54300,0.011537578
300,275,512,blis,51963448,80451,50242,92401,0.014080202
300,300,8,blis,9078932,34623,12635,6217,0.003889613
300,300,32,blis,11339184,37396,14855,16373,0.004444467
300,300,64,blis,14347096,39880,16526,30499,0.005197435
300,300,100,blis,18045760,43665,20003,21051,0.007250019
300,300,128,blis,20369149,45698,19922,14500,0.006375347
300,300,150,blis,22603546,48628,21841,15592,0.006811517
300,300,170,blis,24750912,50248,22950,14943,0.009339122
300,300,200,blis,27144016,52710,24724,21150,0.007946763
300,300,220,blis,29337137,56003,27152,40084,0.008705823
300,300,256,blis,32413285,57524,28507,26069,0.010873556
300,300,275,blis,34571612,60316,29854,32411,0.009619790
300,300,300,blis,36864759,64348,32884,52264,0.010490313
300,300,350,blis,41422512,67869,35149,41319,0.014270851
300,300,400,blis,45962962,72997,40055,58372,0.012508267
300,300,512,blis,56501607,86743,50148,91308,0.015379949
300,350,8,blis,10535424,40342,14218,20565,0.005212268
300,350,32,blis,13157715,43247,16376,30515,0.005054618
300,350,64,blis,16650233,46179,18258,12786,0.005649955
300,350,100,blis,20940281,50954,21340,26131,0.006661923
300,350,128,blis,23639908,53490,23703,29717,0.007242537
300,350,150,blis,26229373,56269,24726,18082,0.007726077
300,350,170,blis,28723560,59282,27316,34668,0.008403487
300,350,200,blis,31503268,61356,30898,39638,0.009079454
300,350,220,blis,34045880,64115,31978,29225,0.009599771
300,350,256,blis,37619216,67843,35372,49591,0.010555499
300,350,275,blis,40121772,70067,35246,38968,0.010927371
300,350,300,blis,42782962,73653,37744,41676,0.011685912
300,350,350,blis,48072045,79653,45077,70751,0.012335230
300,350,400,blis,53345922,84196,46931,68138,0.013815015
300,350,512,blis,63187951,101202,60479,99869,0.017334237
300,400,8,blis,11991956,44061,15843,20401,0.004759746
300,400,32,blis,14976275,47115,17903,16292,0.005451584
300,400,64,blis,18953424,49877,20511,16464,0.006292810
300,400,100,blis,23834848,54873,23562,25583,0.007614817
300,400,128,blis,26910668,57222,26166,18303,0.008146023
300,400,150,blis,29855238,60604,27737,26367,0.009068769
300,400,170,blis,32696228,63292,30798,36132,0.009599864
300,400,200,blis,35862544,64992,32240,30869,0.010083792
300,400,220,blis,38754656,69149,33867,45983,0.010943111
300,400,256,blis,42825156,72888,36651,53555,0.011993025
300,400,275,blis,45671964,74375,39366,41936,0.012315952
300,400,300,blis,48701201,77290,39356,47896,0.013069048
300,400,350,blis,54721619,83832,45615,62782,0.014627538
300,400,400,blis,61078165,89254,50375,69080,0.016010934
300,400,512,blis,67635418,105593,62100,118989,0.019446451
300,512,8,blis,15294913,53720,17837,24515,0.005976142
300,512,32,blis,19139484,57448,20983,14769,0.006809443
300,512,64,blis,24256017,62080,23962,30909,0.008008800
300,512,100,blis,30543545,68190,30399,27880,0.009328066
300,512,128,blis,34498545,71069,30385,30167,0.010196774
300,512,150,blis,38294914,75177,32095,35681,0.013951127
300,512,170,blis,41948212,77821,33996,34099,0.011995802
300,512,200,blis,46021348,82471,38360,51455,0.013111826
300,512,220,blis,49725263,85310,41240,45272,0.016432509
300,512,256,blis,54983533,90478,42731,56168,0.014871131
300,512,275,blis,58651371,95017,45440,60961,0.015640914
300,512,300,blis,62148329,98572,50754,80764,0.016567011
300,512,350,blis,64197837,106406,54611,86474,0.018578909
300,512,400,blis,67652888,114183,60119,106598,0.020358807
300,512,512,blis,89059209,133473,78215,167802,0.024827811
350,8,8,blis,576065,5027,5535,<not,0.000939524
350,8,32,blis,689594,5408,5578,<not,0.001058672
350,8,64,blis,829663,5651,5678,<not,0.001016468
350,8,100,blis,1018268,6145,6111,<not,0.001099061
350,8,128,blis,1121407,6196,6259,<not,0.001119802
350,8,150,blis,1241437,6559,6431,<not,0.001168154
350,8,170,blis,1341283,6426,6326,<not,0.001293822
350,8,200,blis,1449661,6594,6712,<not,0.001256896
350,8,220,blis,1565280,7110,7066,<not,0.001291488
350,8,256,blis,1704938,6888,7203,<not,0.001350933
350,8,275,blis,1818005,7329,7361,<not,0.001359637
350,8,300,blis,1930010,7838,7532,<not,0.001460508
350,8,350,blis,2153279,8001,7891,<not,0.001515507
350,8,400,blis,2361413,8334,8711,<not,0.001763713
350,8,512,blis,2872022,9215,9395,<not,0.001813453
350,32,8,blis,1390908,8182,5849,<not,0.001212803
350,32,32,blis,1696935,8858,6194,<not,0.001300692
350,32,64,blis,2102341,9499,6181,<not,0.001385081
350,32,100,blis,2611506,10741,6994,<not,0.001505082
350,32,128,blis,2917309,11301,6841,<not,0.001611582
350,32,150,blis,3230191,12017,7447,<not,0.001723305
350,32,170,blis,3518541,12513,7321,<not,0.001825676
350,32,200,blis,3834489,13323,7462,<not,0.001941991
350,32,220,blis,4139913,13763,7865,<not,0.001942306
350,32,256,blis,4547557,14556,8061,<not,0.002022733
350,32,275,blis,4847929,15261,8600,<not,0.002282678
350,32,300,blis,5158602,15777,8702,<not,0.002165140
350,32,350,blis,5776995,17142,9133,<not,0.002481735
350,32,400,blis,6381237,18325,9653,<not,0.002618810
350,32,512,blis,7807102,21169,10672,<not,0.003028960
350,64,8,blis,2477195,13069,6282,<not,0.001529119
350,64,32,blis,3048583,13865,6847,<not,0.001761620
350,64,64,blis,3799263,14930,7120,<not,0.001910399
350,64,100,blis,4735930,16389,7889,<not,0.002051177
350,64,128,blis,5311846,17306,8038,<not,0.002194956
350,64,150,blis,5881064,18150,8673,<not,0.002495532
350,64,170,blis,6420706,18685,9260,<not,0.002630199
350,64,200,blis,7013473,19550,9507,<not,0.002663995
350,64,220,blis,7571964,20687,9842,<not,0.002780663
350,64,256,blis,8337036,21363,10492,<not,0.002985033
350,64,275,blis,8887119,22386,10635,<not,0.003049089
350,64,300,blis,9462705,23303,11378,<not,0.003243091
350,64,350,blis,10607858,24944,11995,<not,0.003472536
350,64,400,blis,11740295,26728,12584,0,0.003872149
350,64,512,blis,14387251,29830,15095,20459,0.004665968
350,100,8,blis,3699535,17873,6937,<not,0.002096418
350,100,32,blis,4565215,18656,7679,<not,0.002158863
350,100,64,blis,5708337,19815,8131,<not,0.002494198
350,100,100,blis,7125848,21291,9789,<not,0.002740440
350,100,128,blis,8005675,22271,10575,<not,0.002986275
350,100,150,blis,8863588,22959,10658,<not,0.003384276
350,100,170,blis,9686101,23595,11146,<not,0.003271609
350,100,200,blis,10590252,24706,12523,<not,0.003593851
350,100,220,blis,11433418,25700,12634,<not,0.003765945
350,100,256,blis,12600405,26291,14226,19095,0.005022025
350,100,275,blis,13431471,27611,14345,7654,0.004309281
350,100,300,blis,14305076,28410,15667,24165,0.004496059
350,100,350,blis,16042894,30418,16842,21915,0.006327773
350,100,400,blis,17769475,32348,18353,25789,0.005452490
350,100,512,blis,21789817,36473,21748,25026,0.006540608
350,128,8,blis,4650239,20552,7677,<not,0.002774755
350,128,32,blis,5744819,21643,8827,<not,0.002653514
350,128,64,blis,7193137,22778,9937,<not,0.002835496
350,128,100,blis,8984647,24681,11212,7613,0.003996242
350,128,128,blis,10100940,25739,11907,<not,0.003447443
350,128,150,blis,11183478,26859,12351,<not,0.003763093
350,128,170,blis,12225776,27577,14053,8340,0.004885617
350,128,200,blis,13372160,29063,14882,17046,0.004373189
350,128,220,blis,14436718,29898,15355,9264,0.004666931
350,128,256,blis,15916381,31089,16422,10033,0.005986901
350,128,275,blis,16965903,32454,17697,26151,0.005299064
350,128,300,blis,18071388,33681,17981,15083,0.005330804
350,128,350,blis,20270138,36377,20244,28188,0.007496945
350,128,400,blis,22458812,38373,23132,36142,0.006712552
350,128,512,blis,27547373,44148,27250,45630,0.007876632
350,150,8,blis,5397238,22523,8510,<not,0.003282887
350,150,32,blis,6671622,24070,9660,<not,0.002898811
350,150,64,blis,8359753,25926,10757,<not,0.003151720
350,150,100,blis,10445106,28239,12781,6101,0.004581801
350,150,128,blis,11747144,29393,12770,<not,0.003894204
350,150,150,blis,13006128,31412,14237,20534,0.004316633
350,150,170,blis,14221268,32377,15209,7683,0.004509356
350,150,200,blis,15557908,33374,15652,14508,0.004936617
350,150,220,blis,16796446,35123,17160,13660,0.005207285
350,150,256,blis,18521860,36494,17604,12687,0.005603917
350,150,275,blis,19743019,38646,18764,26048,0.005823214
350,150,300,blis,21030600,39471,18888,16090,0.006255124
350,150,350,blis,23591536,42631,21294,19426,0.006689997
350,150,400,blis,26143335,45180,22551,26392,0.007323815
350,150,512,blis,32071153,52410,28850,47536,0.008857229
350,170,8,blis,6076270,24977,9459,<not,0.002895663
350,170,32,blis,7513907,26267,10519,<not,0.003176924
350,170,64,blis,9420353,28205,12191,<not,0.003501591
350,170,100,blis,11772897,30847,12623,7510,0.004002409
350,170,128,blis,13243696,32169,14796,12702,0.004344226
350,170,150,blis,14663063,34037,16003,25874,0.004764616
350,170,170,blis,16035320,35132,15842,10454,0.005092822
350,170,200,blis,17544959,36484,17177,12033,0.005401879
350,170,220,blis,18941630,38115,18319,14915,0.005757807
350,170,256,blis,20890377,39893,19888,17079,0.006168235
350,170,275,blis,22267647,42244,19719,31936,0.006504385
350,170,300,blis,23720793,43057,20806,20110,0.006743479
350,170,350,blis,26610992,46752,23761,24477,0.007308167
350,170,400,blis,29492899,48387,23361,26838,0.008172615
350,170,512,blis,36183697,57226,32092,44652,0.010145069
350,200,8,blis,7094895,27278,10215,<not,0.003057331
350,200,32,blis,8777261,28699,11632,<not,0.003547777
350,200,64,blis,11011189,30839,14052,20938,0.004146188
350,200,100,blis,13764512,33075,15671,19442,0.004668635
350,200,128,blis,15488548,34158,16280,22636,0.005168729
350,200,150,blis,17148541,35669,17261,11622,0.005422416
350,200,170,blis,18756403,36717,18012,14571,0.005747936
350,200,200,blis,20525551,38470,18572,33426,0.006266457
350,200,220,blis,22159462,40395,19836,34604,0.006576348
350,200,256,blis,24443204,41619,20743,22654,0.006985961
350,200,275,blis,26054579,42807,21443,22502,0.007501908
350,200,300,blis,27756136,44369,22886,24303,0.007946114
350,200,350,blis,31140190,47882,29410,34526,0.008762082
350,200,400,blis,34517191,50534,26648,36386,0.009491900
350,200,512,blis,42352482,59765,34453,58309,0.011522224
350,220,8,blis,7773963,29252,10853,<not,0.003436573
350,220,32,blis,9619542,30763,12567,<not,0.003896690
350,220,64,blis,12071733,33182,15141,27145,0.004382846
350,220,100,blis,15092169,35248,15177,11667,0.005053986
350,220,128,blis,16985112,36342,16931,14876,0.005377898
350,220,150,blis,18805517,38214,18187,15092,0.005891184
350,220,170,blis,20570459,39385,20571,19452,0.006229245
350,220,200,blis,22512654,41091,19839,31335,0.006769845
350,220,220,blis,24304678,43184,22350,33377,0.007135721
350,220,256,blis,26811761,44917,22601,35277,0.007926010
350,220,275,blis,28579215,46938,25132,39583,0.008272423
350,220,300,blis,30446308,48256,27386,40488,0.008553371
350,220,350,blis,34159607,52157,28143,47346,0.009535756
350,220,400,blis,37866743,55679,32778,58877,0.010471641
350,220,512,blis,46465057,64488,38632,70935,0.012521468
350,256,8,blis,9041672,33118,12111,<not,0.003903059
350,256,32,blis,11233517,34977,13724,14610,0.004243916
350,256,64,blis,14148866,38022,15355,29159,0.004983612
350,256,100,blis,17746646,41426,17758,15143,0.005635474
350,256,128,blis,19987111,43004,20029,15112,0.006207408
350,256,150,blis,22162833,45838,21282,30130,0.006894733
350,256,170,blis,24252858,46822,22992,19656,0.007092513
350,256,200,blis,26555212,48792,22275,20758,0.007738875
350,256,220,blis,28693424,51137,24095,24008,0.008099843
350,256,256,blis,31663683,53995,26609,29663,0.008874521
350,256,275,blis,33770957,56313,26873,30642,0.009297879
350,256,300,blis,35991221,57939,30818,34723,0.009710422
350,256,350,blis,40407489,63578,31481,42726,0.011213499
350,256,400,blis,44799790,67050,37568,51640,0.015359282
350,256,512,blis,55016749,81572,49178,92362,0.014450454
350,275,8,blis,9686788,35724,13741,39384,0.004051596
350,275,32,blis,12033689,37544,14315,9900,0.005667657
350,275,64,blis,15156363,40533,16544,32564,0.005200558
350,275,100,blis,19008000,44530,18751,15448,0.006038200
350,275,128,blis,21408898,46698,21065,32122,0.006729691
350,275,150,blis,23736997,48997,21482,18230,0.007006806
350,275,170,blis,25976195,51034,23443,36431,0.007660500
350,275,200,blis,28442873,53142,27739,28070,0.008460437
350,275,220,blis,30731346,55608,25952,30221,0.008650088
350,275,256,blis,33913830,58055,28875,33894,0.009552916
350,275,275,blis,36169361,61730,31439,54330,0.010178943
350,275,300,blis,38546931,63394,32216,44893,0.010463188
350,275,350,blis,43275961,69184,35785,55955,0.011838429
350,275,400,blis,47981884,72743,39438,66651,0.012911685
350,275,512,blis,58923680,86368,49563,113116,0.015397627
350,300,8,blis,10535612,39261,13507,24976,0.004356284
350,300,32,blis,13086459,41698,16137,17625,0.004700141
350,300,64,blis,16482124,45196,17333,26515,0.005661988
350,300,100,blis,20667605,48931,19705,18394,0.006356960
350,300,128,blis,23279580,50841,21344,19175,0.007019304
350,300,150,blis,25808171,53954,24108,35504,0.007677238
350,300,170,blis,28243768,55988,25635,37045,0.008323544
350,300,200,blis,30926700,58002,26262,27349,0.008709511
350,300,220,blis,33412884,60729,27276,29170,0.009327464
350,300,256,blis,36874476,64458,33768,54103,0.010271347
350,300,275,blis,39325141,66474,32051,40532,0.010773836
350,300,300,blis,41909646,68661,35503,43550,0.011398993
350,300,350,blis,47050284,74714,38516,57988,0.012561398
350,300,400,blis,52168786,80299,43905,87705,0.013777618
350,300,512,blis,63896658,94596,56700,117456,0.016618842
350,350,8,blis,12233320,45721,14193,27969,0.005056366
350,350,32,blis,15192119,48492,16526,27891,0.005564929
350,350,64,blis,19133528,52031,19029,13961,0.006221716
350,350,100,blis,23986929,57132,23109,30879,0.007602142
350,350,128,blis,27020996,59005,24578,19727,0.008088186
350,350,150,blis,29950632,63200,26778,39897,0.008775306
350,350,170,blis,32778913,64901,32695,29554,0.009461593
350,350,200,blis,35894353,66953,31135,33188,0.010130583
350,350,220,blis,38775880,70811,33378,49880,0.010769591
350,350,256,blis,42795892,75001,38499,47883,0.011708770
350,350,275,blis,45636728,77191,38546,48278,0.012356372
350,350,300,blis,48635168,79737,39510,51774,0.013081993
350,350,350,blis,54598938,86686,50194,63735,0.014568808
350,350,400,blis,61371623,93674,49564,83889,0.015977197
350,350,512,blis,67226568,108593,61965,118866,0.019584172
350,400,8,blis,13931012,49949,15824,15822,0.005371350
350,400,32,blis,17297736,52981,18076,15694,0.006017859
350,400,64,blis,21784976,56522,22097,24901,0.007185800
350,400,100,blis,27306244,61081,24050,21231,0.008307074
350,400,128,blis,30762412,63598,28030,25202,0.009032732
350,400,150,blis,34093039,66687,28184,29611,0.009802964
350,400,170,blis,37314032,68481,31542,32811,0.010539844
350,400,200,blis,40862033,71385,31816,36032,0.011307651
350,400,220,blis,44138913,74719,37084,42384,0.012019511
350,400,256,blis,48717256,77931,40573,46292,0.013076155
350,400,275,blis,51948257,82443,43280,67926,0.014007018
350,400,300,blis,55360692,85146,45082,71874,0.014634285
350,400,350,blis,62541635,91045,47898,70020,0.016308993
350,400,400,blis,65162309,97546,54395,100862,0.017777086
350,400,512,blis,75639072,113486,69775,129921,0.021840657
350,512,8,blis,17779186,61096,19419,29148,0.006841256
350,512,32,blis,22118139,64744,21304,19398,0.007803805
350,512,64,blis,27892199,69529,26328,21869,0.011357426
350,512,100,blis,35005958,76563,31526,37668,0.010487655
350,512,128,blis,39451304,79571,35251,45662,0.011483853
350,512,150,blis,43746905,83534,35228,49398,0.015284087
350,512,170,blis,47889852,86905,38911,57514,0.013459359
350,512,200,blis,52455442,90408,43183,52612,0.014373223
350,512,220,blis,52185013,93899,46280,55431,0.018396200
350,512,256,blis,62401994,99637,50263,68495,0.016480898
350,512,275,blis,63481320,103993,54336,79417,0.017722802
350,512,300,blis,64694492,108442,54553,90121,0.018623665
350,512,350,blis,70023640,115670,58819,105170,0.020525319
350,512,400,blis,79736757,124629,65692,126652,0.022693327
350,512,512,blis,101839525,147841,85996,192849,0.027908246
400,8,8,blis,621868,5166,5526,<not,0.000938549
400,8,32,blis,748573,5335,5595,<not,0.000994198
400,8,64,blis,904459,6100,5712,<not,0.001071661
400,8,100,blis,1115064,6360,6184,<not,0.001209442
400,8,128,blis,1229586,6561,6202,<not,0.001160422
400,8,150,blis,1363821,7308,6710,<not,0.001276386
400,8,170,blis,1475184,7377,6563,<not,0.001266460
400,8,200,blis,1595396,7281,6759,<not,0.001295405
400,8,220,blis,1724704,8131,7144,<not,0.001352480
400,8,256,blis,1879873,8434,7873,<not,0.001546001
400,8,275,blis,2006387,8226,7582,<not,0.001435147
400,8,300,blis,2131133,8362,8022,<not,0.001522185
400,8,350,blis,2379916,9640,8724,<not,0.001662762
400,8,400,blis,2611491,9760,8889,<not,0.001919616
400,8,512,blis,3180422,10387,9594,<not,0.001968691
400,32,8,blis,1550788,8511,5726,<not,0.001351221
400,32,32,blis,1887921,9451,6179,<not,0.001339072
400,32,64,blis,2336869,10336,6807,<not,0.001450074
400,32,100,blis,2901098,11392,6972,<not,0.001620576
400,32,128,blis,3237821,11733,7290,<not,0.001768299
400,32,150,blis,3584128,12854,7733,<not,0.001983247
400,32,170,blis,3903558,12982,7533,<not,0.001872727
400,32,200,blis,4250946,13672,7942,<not,0.001929709
400,32,220,blis,4589626,14452,8130,<not,0.002165823
400,32,256,blis,5038935,15158,8752,<not,0.002300065
400,32,275,blis,5372312,15807,8778,<not,0.002267732
400,32,300,blis,5715369,16389,9102,<not,0.002338640
400,32,350,blis,6398352,17270,9982,<not,0.002578735
400,32,400,blis,7065179,18790,10259,<not,0.002893405
400,32,512,blis,8640847,21705,11564,<not,0.003277743
400,64,8,blis,2789115,14225,6778,<not,0.001767225
400,64,32,blis,3419362,15188,7359,<not,0.001837911
400,64,64,blis,4246845,16331,7922,<not,0.001992802
400,64,100,blis,5281645,17800,8585,<not,0.002249027
400,64,128,blis,5914616,18511,9090,<not,0.002409788
400,64,150,blis,6543672,19800,9880,<not,0.002605753
400,64,170,blis,7140615,20029,9766,<not,0.002675180
400,64,200,blis,7790868,20757,10436,<not,0.002785070
400,64,220,blis,8408708,21540,10859,<not,0.003112852
400,64,256,blis,9250305,22669,11923,<not,0.003333281
400,64,275,blis,9859477,23437,12167,<not,0.003339688
400,64,300,blis,10493528,24650,12523,<not,0.003522579
400,64,350,blis,11755602,25802,13883,0,0.003987843
400,64,400,blis,13002811,27727,14775,15473,0.004289550
400,64,512,blis,15921450,31997,17299,51735,0.005119523
400,100,8,blis,4182478,19922,7894,<not,0.002124858
400,100,32,blis,5136355,20841,9032,<not,0.002530326
400,100,64,blis,6395503,21912,9641,<not,0.002764922
400,100,100,blis,7960052,23715,11035,<not,0.002972795
400,100,128,blis,8926413,24209,12093,<not,0.003251075
400,100,150,blis,9873549,25430,12701,<not,0.003535393
400,100,170,blis,10782661,26303,13321,<not,0.003635080
400,100,200,blis,11773742,26876,13939,7274,0.003972788
400,100,220,blis,12705618,27980,14954,8546,0.004066455
400,100,256,blis,13988319,28892,16278,8559,0.004505478
400,100,275,blis,14907793,30144,16783,11059,0.004573812
400,100,300,blis,15869247,30843,17792,14800,0.004774648
400,100,350,blis,17782710,33199,19554,38842,0.005426063
400,100,400,blis,19682874,34221,21128,22675,0.005808159
400,100,512,blis,24111944,39238,24732,29428,0.007001729
400,128,8,blis,5266254,22775,9021,<not,0.002577381
400,128,32,blis,6471445,24106,10110,<not,0.002770069
400,128,64,blis,8066654,25460,11000,<not,0.003257648
400,128,100,blis,10043331,27341,12551,<not,0.003621208
400,128,128,blis,11268949,28651,13041,8502,0.003907248
400,128,150,blis,12463517,29849,14852,17663,0.004313068
400,128,170,blis,13615314,30652,16070,8485,0.004488143
400,128,200,blis,14871439,31468,15855,10412,0.004697738
400,128,220,blis,16047605,33315,17587,13269,0.004892130
400,128,256,blis,17673409,34369,18830,19112,0.005325819
400,128,275,blis,18834258,35261,20151,16990,0.005690472
400,128,300,blis,20050415,36962,20934,30809,0.006062643
400,128,350,blis,22470526,39197,23852,22665,0.006529758
400,128,400,blis,24878462,40872,24285,23431,0.007051394
400,128,512,blis,30482318,45607,28982,37641,0.008368317
400,150,8,blis,6117769,25419,9590,<not,0.002776920
400,150,32,blis,7520362,26816,10805,<not,0.003232036
400,150,64,blis,9379704,28786,11450,<not,0.003528188
400,150,100,blis,11680118,31480,14452,16404,0.004364253
400,150,128,blis,13109458,32514,14760,23625,0.004529162
400,150,150,blis,14498417,34151,15631,9209,0.004678219
400,150,170,blis,15840993,35390,16529,14892,0.004978019
400,150,200,blis,17305354,36668,17893,15441,0.005303762
400,150,220,blis,18673418,38999,19040,27190,0.005718286
400,150,256,blis,20568867,40620,20763,27906,0.006093178
400,150,275,blis,21919338,42172,19951,16343,0.006297569
400,150,300,blis,23335560,43698,22695,21386,0.006669425
400,150,350,blis,26153720,46819,26427,42093,0.007558621
400,150,400,blis,28960710,48931,26702,26940,0.008013903
400,150,512,blis,35487632,57203,34888,60618,0.009804719
400,170,8,blis,6891873,28079,10243,<not,0.003069867
400,170,32,blis,8474013,29498,11128,<not,0.003525576
400,170,64,blis,10573340,31594,12877,10262,0.004892276
400,170,100,blis,13168276,34364,14692,14055,0.004558568
400,170,128,blis,14782666,36023,15593,20764,0.004944350
400,170,150,blis,16348313,37697,16582,21463,0.006520478
400,170,170,blis,17864325,38605,16861,12853,0.005358707
400,170,200,blis,19518054,40281,17922,14704,0.005876805
400,170,220,blis,21060577,41852,18233,13796,0.007458748
400,170,256,blis,23201067,44309,20776,35739,0.006911594
400,170,275,blis,24723929,45684,23957,39315,0.007106392
400,170,300,blis,26322067,46687,22726,20354,0.008911171
400,170,350,blis,29502152,50488,25074,26947,0.008163292
400,170,400,blis,32671826,53848,28059,37515,0.008954874
400,170,512,blis,40037968,61754,33296,50754,0.010898099
400,200,8,blis,8053061,30779,10750,<not,0.003543168
400,200,32,blis,9904396,32364,12361,8685,0.004017524
400,200,64,blis,12363865,34015,13455,12580,0.004429214
400,200,100,blis,15400296,36614,15369,12710,0.005030035
400,200,128,blis,17292443,38097,16273,27643,0.005504577
400,200,150,blis,19123214,39364,17348,17913,0.005815025
400,200,170,blis,20899312,40185,18683,15843,0.006199529
400,200,200,blis,22836982,42086,20237,19633,0.006809554
400,200,220,blis,24641257,43675,20657,22021,0.007073612
400,200,256,blis,27149427,45211,21022,20903,0.007756804
400,200,275,blis,28930838,46134,25912,22408,0.008087807
400,200,300,blis,30801863,48221,24883,26824,0.008566424
400,200,350,blis,34524762,51495,27138,31553,0.009373228
400,200,400,blis,38238502,55276,34322,59300,0.010372554
400,200,512,blis,46863380,62778,38140,62874,0.012464131
400,220,8,blis,8827141,32917,11642,8587,0.003859152
400,220,32,blis,10857984,34596,13344,15438,0.004181359
400,220,64,blis,13557553,36570,13941,14216,0.004849107
400,220,100,blis,16888355,39442,16703,30014,0.005472576
400,220,128,blis,18965639,40671,16966,17790,0.005861710
400,220,150,blis,20973162,42313,18418,18247,0.006310214
400,220,170,blis,22922612,43178,19071,18092,0.006804793
400,220,200,blis,25049629,45069,22800,33273,0.007318947
